N,P,K,temperature,humidity,ph,rainfall,label
22.33410759,31.78004747,29.74716779,32.16837381,45.48776795,5.745538192,96.80955736,mango
8.455742312,21.11768999,28.11905607,35.90877215,51.19307054,5.091451698,96.6564018,mango
3.039581545,23.06524907,29.26248671,28.44631769,50.7651577,6.013953764,94.54050024,mango
20.14255225,31.49007755,28.68319767,31.26602181,49.07164676,5.426220814,95.87860973,mango
28.53732221,19.54744666,27.47801933,30.94732612,49.2677718,5.66476561,95.27226039,mango
15.817912,37.31545172,28.57545164,29.47436838,51.30616099,6.543074661,93.35082595,mango
13.58386878,24.73989778,33.1939558,31.4722846,47.48724272,6.301291359,98.87730095,mango
7.364298958,30.69003868,31.25500867,30.73545811,51.6134391,5.355839936,92.78851716,mango
25.94715998,27.7154437,29.47649455,32.8087996,52.23006331,6.574148091,90.22686261,mango
22.47499363,36.32299221,30.76158936,34.84940148,46.5794104,6.01794014,95.57469078,mango
16.24153598,29.85540409,32.33306016,31.96075464,51.16976444,5.215655567,93.49802954,mango
21.10198585,26.13723055,28.9603439,28.76075151,48.87962623,5.562719414,96.54773614,mango
21.80710478,29.7354209,33.86160563,27.90134905,49.8476038,6.388349972,94.82844703,mango
31.83242484,23.64180202,31.56559451,27.66434368,50.10266362,5.517080806,93.38156904,mango
18.04884445,23.06774679,29.0546217,33.74183286,50.39582125,5.876475723,92.61008656,mango
36.51291743,22.47072001,28.57435383,31.88047992,50.61885757,6.59024718,95.00855235,mango
12.12357673,23.47612641,26.50611238,27.5710963,52.95687805,6.124509033,94.32970669,mango
31.19725735,32.51007127,28.65033906,32.4209486,52.12702758,5.268209878,95.60539085,mango
19.23992837,23.49217108,31.17438858,34.17226136,49.15445932,5.539697494,91.81681478,mango
27.48890563,35.34295236,27.07044312,27.71988487,48.84205204,5.327061985,90.66192727,mango
21.76183863,28.88222804,29.1042957,31.0687088,47.85719602,5.219091404,94.17655987,mango
24.83801704,27.16020874,26.39334071,32.11305821,50.72775171,6.598308523,93.54385008,mango
14.3317566,29.17610937,33.24768414,30.31067532,52.52641207,5.68084506,97.93780616,mango
19.03400777,23.20000694,29.00380392,30.7179055,48.55650695,6.031892148,96.33482123,mango
21.16648468,17.44140421,27.53850446,30.00956177,48.08727851,5.229901283,98.25431524,mango
19.38563518,30.32482077,29.27996749,31.48298276,49.95277594,6.517013186,95.26790304,mango
21.50695778,34.1032938,30.83493655,29.2724444,52.03243186,6.887348626,91.61325453,mango
19.5284543,26.02780487,27.85949151,29.53106569,46.49237871,5.438457045,94.05593192,mango
11.18093434,31.02474273,30.44097148,30.5004894,46.47068645,6.127345251,93.97282661,mango
1.42423375,33.72481554,33.30569515,31.04653449,46.7515644,5.889327777,92.88807756,mango
4.66995617,28.87087868,33.37285567,29.18004769,53.82217496,6.120855277,92.62325154,mango
34.74131622,30.94557815,28.03123819,31.00792784,46.31164866,6.396912259,97.40705125,mango
16.43148023,29.05523709,28.77995655,28.15235755,51.85007931,6.062047928,94.01796838,mango
10.94317145,19.50167673,29.61500187,30.49801694,49.19556198,5.88791958,91.82339892,mango
14.52358111,35.92544592,29.26462935,30.93106595,48.92416158,5.057254794,91.81837889,mango
28.59040946,29.43156962,30.98135463,29.68140555,48.43476917,5.819660264,92.18016093,mango
18.30349683,23.48054456,31.18816348,35.24849509,50.94224703,6.876906549,97.02345819,mango
18.55184817,22.37714579,27.8834541,30.75741661,51.87814685,5.662910433,90.37323832,mango
10.70965369,28.0246146,29.52682415,32.18679185,52.68725754,5.193559562,92.86707471,mango
20.71133177,29.17615161,27.37938133,29.71540853,50.65946976,5.441668408,94.0083395,mango
9.456509725,35.76866433,26.55424238,33.19142056,49.41208973,5.941909309,97.40521783,mango
16.17155581,24.7269998,33.83738722,30.98964568,51.4342499,6.641785773,92.36548112,mango
28.98405885,33.08442621,30.27849796,32.10463499,51.81077316,6.263741238,94.41927201,mango
14.08156176,19.00737151,33.43234148,32.10564675,47.9359622,5.325321443,92.507222,mango
39.933333,20.76391281,32.39568968,31.04005757,50.41170855,5.970375,91.41254098,mango
20.5360792,33.8526487,32.2104866,31.14219261,48.13548147,6.382548012,94.32776512,mango
9.166425193,22.46368216,27.90638964,33.13469581,49.15033063,6.26144708,94.77697283,mango
12.90769257,25.05543545,29.24968088,29.49864302,51.2398699,5.779512223,93.95674073,mango
7.020725884,30.70315765,28.30492957,32.39918716,51.10881561,6.138458029,91.78731031,mango
16.12452314,29.25062025,26.01510774,31.42602015,45.78957672,5.865129581,94.29349104,mango
10.88235022,24.95401391,33.57457834,32.14540717,49.40698537,4.936948501,94.40274535,mango
3.820288506,34.5427912,27.5737821,32.99998959,50.10291553,5.698887306,94.9219218,mango
14.25763121,32.62904979,29.81919958,32.75526624,52.15651565,5.342625291,96.59725882,mango
19.19542967,23.34863953,27.8354965,32.94929804,50.74232682,5.180981544,94.17042901,mango
16.64775125,36.81148447,29.65512423,30.73140225,51.37368341,5.581209733,98.24359901,mango
17.76702427,23.5152813,29.16891689,33.07750169,49.25164537,5.949916847,91.03625525,mango
17.63796865,26.34452512,29.98342891,31.96364051,51.17653728,6.223998967,93.41187583,mango
19.24787074,30.19788861,28.80853709,29.03377975,49.73028554,6.294818141,95.89845225,mango
28.09768054,30.45216364,26.327537,33.36110906,51.76582448,5.813637052,90.64205997,mango
12.61693549,30.8308113,31.94867996,29.41738062,54.91857565,5.615317673,95.25505288,mango
36.3379829,22.42859122,29.80839553,35.21431538,52.75041632,5.515033306,91.65180201,mango
32.11352574,26.89660806,26.84832974,29.1162092,48.32176277,6.141889644,93.59170277,mango
20.74954411,33.48848545,27.7572967,30.82044399,49.39705174,4.80717637,95.0042082,mango
19.33726354,24.36840345,29.76113074,29.1040676,49.6782006,5.896732361,98.60448569,mango
10.55721668,20.87947306,31.02085053,31.54889813,49.9253622,5.930571117,94.53997155,mango
20.00126014,24.17982924,27.37466344,30.72220117,53.78582687,6.107347835,92.65580322,mango
19.33763318,28.15086279,28.38203675,31.17673981,49.63932597,5.478262252,91.63640512,mango
24,130,195,29.99677232,81.54156612,6.112305667,67.12534492,grapes
13,144,204,30.7280404,82.42614055,6.092241627,68.38135469,grapes
22,123,205,32.44577836,83.88504863,5.896343436,68.73932528,grapes
36,125,196,37.46566825,80.65968681,6.15526103,66.83872293,grapes
24,131,196,22.03296178,83.74372787,5.732453638,65.34440794,grapes
2,123,198,39.64851881,82.21079946,6.253034534,70.39906054,grapes
35,140,197,16.77557314,82.75241875,6.106190557,66.76285469,grapes
11,122,195,12.14190714,83.56812483,5.647202395,69.63122027,grapes
6,123,203,12.7567962,81.62497448,6.130310493,66.77844567,grapes
17,134,204,39.04071989,80.18393287,6.499604931,73.88467027,grapes
25,130,197,39.70772192,82.68593454,5.554831977,74.91506217,grapes
27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,grapes
9,122,201,29.58748357,80.91934392,5.570290539,68.06417307,grapes
16,139,203,17.82803682,80.96093443,6.27564088,65.84748763,grapes
32,141,204,8.825674745,82.89753705,5.536645599,67.235765,grapes
22,138,195,27.83487131,83.51444973,6.208196881,73.02882766,grapes
31,144,202,11.02105378,80.55557235,5.870600622,68.23963161,grapes
3,136,205,17.5862944,80.84806564,6.334771461,71.4065452,grapes
28,122,197,19.89363946,82.73366439,5.856575335,69.66256816,grapes
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,grapes
39,145,201,36.73126647,80.58931938,5.775600435,72.24230804,grapes
38,132,197,20.42094753,81.54185044,5.931101816,66.93065667,grapes
36,133,198,25.51939719,83.98351748,6.2286454,69.17281221,grapes
25,121,201,30.50734778,82.71775569,5.594240603,70.08200379,grapes
15,125,199,18.4269936,80.55625868,5.569230319,69.75734306,grapes
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes
26,135,203,33.78372897,81.16314317,5.685102769,74.53557341,grapes
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes
20,142,196,10.89875873,80.01639435,6.207600783,68.69420397,grapes
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,grapes
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,grapes
40,126,201,11.36300891,80.03100049,6.116982944,71.18289431,grapes
36,128,204,25.23542319,80.68700527,5.695792761,67.03840888,grapes
11,132,197,15.99050693,81.23966573,5.734317007,74.40198861,grapes
0,137,195,22.4359017,80.18612085,6.329499832,65.3973168,grapes
19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,grapes
31,136,197,31.11047251,83.34010951,5.653776058,71.43001582,grapes
4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,grapes
39,139,201,41.18664903,81.01783402,5.539980812,68.68895899,grapes
8,127,196,27.02766138,83.17093908,5.833302165,70.95666003,grapes
39,138,203,21.19339319,82.33098331,6.399433771,74.62834921,grapes
32,120,204,10.38004759,83.44518113,6.138958698,67.3917379,grapes
12,142,203,31.3115978,82.56407013,5.972850838,65.01095312,grapes
8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,grapes
8,139,199,29.36947679,81.53996362,6.336426667,66.13442813,grapes
21,134,202,10.72302459,80.02130636,6.425419926,65.2982112,grapes
40,140,195,14.97846952,80.49979873,6.294395676,71.63437433,grapes
39,127,202,15.3246651,81.67215994,6.477768039,71.60102999,grapes
19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,grapes
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,grapes
17,136,195,41.20733624,81.61051026,6.389783283,65.90227462,grapes
33,139,203,33.34214482,82.51034633,5.693287415,70.68098614,grapes
22,133,201,23.81995682,80.12211649,6.00299607,67.2739864,grapes
32,130,196,40.66012294,81.24995984,6.372959542,74.03030056,grapes
37,135,205,11.82768186,80.2827185,5.510924849,74.10225057,grapes
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,grapes
39,132,196,35.83089092,83.32560104,5.778594403,73.67984885,grapes
40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,grapes
40,132,202,24.57558351,80.70695797,5.971813006,69.706113,grapes
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,grapes
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,grapes
6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,grapes
8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,grapes
34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,grapes
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,grapes
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,grapes
8,136,201,41.65602996,82.22118237,5.609255992,74.19664838,grapes
25,129,195,17.98667801,81.17712085,5.777271492,72.37127689,grapes
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,grapes
39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,grapes
38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,grapes
33,120,205,35.12158265,82.26890793,5.550832178,69.71518491,grapes
35,125,204,19.6491772,80.15215777,6.107741788,73.69529586,grapes
1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,grapes
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,grapes
28,145,202,19.2077707,82.9042841,6.484323189,66.83113717,grapes
6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,grapes
6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,grapes
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,grapes
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,grapes
38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,grapes
38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,grapes
14,121,203,9.724457611,83.74765639,6.158689406,74.46411148,grapes
6,125,204,27.92004934,82.93262435,5.733539807,69.92092839,grapes
32,138,197,9.535585543,80.73112694,5.908724337,69.44115171,grapes
11,124,204,13.42988625,80.06633966,6.361141107,71.40043037,grapes
23,138,200,9.851242629,80.22631717,5.96537863,68.42802444,grapes
40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,grapes
6,142,202,27.23708304,82.94573346,6.224542938,70.42508897,grapes
37,124,195,18.70679077,83.4795292,6.209928251,66.5964488,grapes
35,134,204,9.949929082,82.55138983,5.841138354,66.00817551,grapes
23.15393784,136.6756945,196.6166081,23.86574831,81.63603187,5.966408321,69.80886167,grapes
19.93967078,136.8165981,201.1171945,29.99856429,82.21248838,5.838048443,70.21802759,grapes
32.8679372,128.6313073,203.4024141,30.79773107,83.43595458,6.045772221,69.29344696,grapes
28.35371911,127.9569113,199.0248743,30.42769588,80.70605246,6.15439181,67.51978686,grapes
20.90489188,133.9056827,196.7582496,22.32923912,83.55471791,5.804831129,65.43292368,grapes
8.412034467,124.127134,199.8802407,34.95802542,81.55609671,6.142179645,68.70369215,grapes
25.75816598,139.968584,199.454762,23.23717567,82.29278145,6.005010967,69.38711218,grapes
13.15905363,123.742747,197.4317036,16.18343092,82.41762441,5.865266047,67.19114316,grapes
16.97344955,123.2146209,202.0874375,21.71825231,82.10065607,6.040121912,69.15463933,grapes
22.75661088,126.5878667,203.683751,34.71201336,80.89768479,6.352199485,71.72636686,grapes
20.56693382,133.5556946,198.1051833,33.94012339,81.84568132,5.691105467,72.68785549,grapes
15.94322638,142.0466745,203.7569735,17.78308105,82.28287931,5.94243849,66.15167917,grapes
18.02243262,125.0914145,199.7866668,20.27513818,81.89708625,5.787427895,69.50653138,grapes
17.85031841,135.0241471,202.2182002,22.65188578,81.19378837,5.988450478,66.97244983,grapes
31.79248108,140.6979226,202.3379858,10.09897795,82.58492871,5.768805126,69.46731956,grapes
30.24618297,130.6996884,197.3704193,20.61266333,82.8314826,6.170361139,70.17899668,grapes
27.83349109,141.0843584,198.9951288,15.17817296,80.70316893,6.061050642,68.37326242,grapes
12.16058945,134.5373668,204.7911695,22.16128903,81.71979517,6.060083785,70.40059542,grapes
15.63862801,128.7974953,197.7245342,23.62531071,81.65471191,5.884926964,68.80905819,grapes
6.717137891,134.9158528,201.8049216,22.44469819,82.155679,6.046675553,68.34933952,grapes
38.31563004,139.6922557,200.9284267,34.89304993,81.41207217,5.903296766,71.82445102,grapes
34.14026069,135.4480065,199.286586,29.14348992,81.88077249,6.177256301,69.52166435,grapes
33.17960615,126.9991108,198.5489445,23.96895441,82.95812904,6.001178337,69.5371464,grapes
24.82560421,121.6418437,198.1077247,25.92474571,81.92135368,5.651107013,68.86051348,grapes
21.38625679,125.306118,201.1092973,22.97039753,81.23737277,5.633582131,66.93547246,grapes
16.2364244,137.7158275,202.7672715,14.16888112,82.4771082,6.000766954,70.25985558,grapes
18.18085514,134.2198649,200.0252773,31.02288665,82.06247361,6.381304007,72.27367642,grapes
7.456859119,126.4381157,199.2810304,21.42932366,82.11317107,6.291551823,68.41368486,grapes
27.67022885,127.0926691,203.0957223,37.15764085,81.48522872,6.022092976,67.24323519,grapes
34.46924282,139.2491166,199.1895078,31.63863463,80.94173708,6.036588627,70.75371505,grapes
19.63182874,132.7956482,201.1875138,29.23591145,81.22880159,5.924318921,74.17188629,grapes
17.05886394,128.306797,200.7395272,24.59746609,81.46740778,5.769590531,72.43780485,grapes
23.48649864,132.4565074,198.9592067,31.00116494,81.59952117,6.263700704,67.12025129,grapes
14.49318901,133.9166923,201.1049698,30.26681226,82.09118583,6.002973016,68.7802677,grapes
27.13117506,141.11547,198.4283435,19.58979702,80.44861029,6.124921714,70.58218293,grapes
24.77444888,136.465184,200.0771841,24.05967003,82.04973892,6.20495038,70.04466466,grapes
4.295549241,133.665448,201.9875713,21.4585545,82.38131116,5.85400647,68.35418577,grapes
34.11925967,137.1782789,203.8501985,23.16822844,82.98613861,6.036209798,72.79243427,grapes
16.46197356,132.4536106,198.6657527,25.37623392,83.0867379,5.565897947,70.7935866,grapes
30.16934904,127.0181776,201.1283992,19.25424509,81.62680506,6.191548473,67.69678449,grapes
28.47035819,127.3836854,199.0396357,15.07989924,81.14221045,6.034015075,69.89586271,grapes
29.67474161,130.8996322,203.484564,18.48654358,81.30983644,5.840487455,68.70175396,grapes
18.69760497,138.7106293,198.8865003,20.31153349,81.45186175,5.826592962,73.35373303,grapes
3.271773493,129.895366,195.4036056,22.75145506,80.3142289,6.183416681,68.13885382,grapes
31.17114982,123.5010086,201.7688432,30.25673741,81.61984103,5.942330663,66.11393509,grapes
19.41392265,129.8712935,197.2896252,24.13019826,82.86939782,5.659290249,68.90019818,grapes
5.761585673,132.7844146,203.2341054,23.52127194,82.05581133,5.91445584,72.50958984,grapes
31.74351572,133.2189519,199.7820265,36.77584697,81.71314501,5.685664625,69.57239517,grapes
17.94752984,129.9943593,197.4248586,24.83628509,82.88855846,5.924452827,69.67333927,grapes
38.88299338,135.1097584,200.033975,29.13360027,82.0528823,6.150764207,71.87822467,grapes
22.69360277,127.5484388,201.4563849,11.17388031,83.26129692,6.064063068,67.87638107,grapes
12.26080268,138.8729024,200.5251231,29.14203536,82.27734785,6.22676875,65.07408773,grapes
11.08249313,131.4006727,196.1352843,26.52040114,80.99432369,6.187201935,68.60895457,grapes
16.30694581,138.4813356,201.2103587,26.33889964,82.62523348,6.152785357,68.58592445,grapes
22.80539301,126.7687383,201.7069104,18.7751297,80.49560878,6.382916991,66.11124283,grapes
36.27486495,139.6009833,195.3939945,16.61200821,81.19567891,6.072205039,71.55460502,grapes
